   64    64     1 
    0     0     0  -5.710669e-01 
    0     1     0  -5.193873e-01 
    0     2     0  -3.292425e-01 
    0     3     0  -5.142517e-02 
    0     4     0   1.942855e-01 
    0     5     0   2.867730e-01 
    0     6     0   1.790038e-01 
    0     7     0  -7.426123e-02 
    0     8     0  -3.488704e-01 
    0     9     0  -5.286776e-01 
    0    10     0  -5.696393e-01 
    0    11     0  -5.057924e-01 
    0    12     0  -4.161816e-01 
    0    13     0  -3.782037e-01 
    0    14     0  -4.222688e-01 
    0    15     0  -5.130065e-01 
    0    16     0  -5.710669e-01 
    0    17     0  -5.193873e-01 
    0    18     0  -3.292425e-01 
    0    19     0  -5.142517e-02 
    0    20     0   1.942855e-01 
    0    21     0   2.867730e-01 
    0    22     0   1.790038e-01 
    0    23     0  -7.426123e-02 
    0    24     0  -3.488704e-01 
    0    25     0  -5.286776e-01 
    0    26     0  -5.696393e-01 
    0    27     0  -5.057924e-01 
    0    28     0  -4.161816e-01 
    0    29     0  -3.782037e-01 
    0    30     0  -4.222688e-01 
    0    31     0  -5.130065e-01 
    0    32     0  -5.710669e-01 
    0    33     0  -5.193873e-01 
    0    34     0  -3.292425e-01 
    0    35     0  -5.142517e-02 
    0    36     0   1.942855e-01 
    0    37     0   2.867730e-01 
    0    38     0   1.790038e-01 
    0    39     0  -7.426123e-02 
    0    40     0  -3.488704e-01 
    0    41     0  -5.286776e-01 
    0    42     0  -5.696393e-01 
    0    43     0  -5.057924e-01 
    0    44     0  -4.161816e-01 
    0    45     0  -3.782037e-01 
    0    46     0  -4.222688e-01 
    0    47     0  -5.130065e-01 
    0    48     0  -5.710669e-01 
    0    49     0  -5.193873e-01 
    0    50     0  -3.292425e-01 
    0    51     0  -5.142517e-02 
    0    52     0   1.942855e-01 
    0    53     0   2.867730e-01 
    0    54     0   1.790038e-01 
    0    55     0  -7.426123e-02 
    0    56     0  -3.488704e-01 
    0    57     0  -5.286776e-01 
    0    58     0  -5.696393e-01 
    0    59     0  -5.057924e-01 
    0    60     0  -4.161816e-01 
    0    61     0  -3.782037e-01 
    0    62     0  -4.222688e-01 
    0    63     0  -5.130065e-01 
    1     0     0  -6.168081e-01 
    1     1     0  -5.125828e-01 
    1     2     0  -2.682602e-01 
    1     3     0   5.995694e-02 
    1     4     0   3.414284e-01 
